id,name,x,y,player_id,rank,unknown
1896,Jukaisters+village,526,525,8094447,21,0
1897,Barbarian+village,492,565,0,21,0
1898,bafo20s+village,506,564,8188656,21,0
1899,Barbarian+village,510,543,0,45,0
1900,king-kwks+village,522,558,8451231,21,0
1901,Jaws+of+Oblivions+village,440,470,8497804,21,0
1902,Barbarian+village,518,457,0,21,0
1903,MASK5s+village,514,440,8926473,21,0
1904,Barbarian+village,539,548,0,21,0
1905,Sir.Pot.Heads+village,441,504,9340146,21,0
1906,TSSR-150s+village,440,508,9349767,91,0
1907,AnonRogs+village,567,524,9462006,127,0
1908,Barbarian+village,557,448,0,21,0
1909,getoutofitbos+village,471,526,9476997,21,0
1910,paazs+village,469,439,9541963,81,0
1911,Juicy+Donuts+village,419,518,9924450,106,0
1912,Barbarian+village,478,561,0,21,0
1913,ALPHASPETSNAZs+village,558,547,848970400,68,0
1914,Barbarian+village,548,500,0,22,0
1915,Muskatn%C3%B8tts+village,565,560,848958615,21,0
1916,Sparrow,554,491,9990061,58,0
1917,dione111s+village,484,451,10000179,21,0
1918,Barbarian+village,486,439,0,21,0
1919,luka151s+village,537,454,10034179,21,0
1920,Barbarian+village,452,459,0,21,0
1921,mordykaufs+village,495,436,10094688,102,0
1922,Barbarian+village,504,534,0,21,0
1923,Lord+KaLs+village,452,465,10202574,137,0
1924,Barbarian+village,504,444,0,22,0
1925,Vladsele+001,449,480,10223729,181,0
1926,Barbarian+village,529,496,0,22,0
1927,Bonus+village,458,499,0,27,4
1928,kevinVs+village,446,489,849045916,21,0
1929,Barbarian+village,526,489,0,21,0
1930,Grandpubahs+village,455,485,11503317,21,0
1931,Barbarian+village,496,442,0,27,0
1932,Encore,457,475,11505351,126,0
1933,OddYYs+village,449,483,849054864,64,0
1934,PzIVs+village,435,477,10331147,129,0
1935,ZainX1s+village,515,514,10295745,81,0
1936,holloweds+village,543,463,10322269,21,0
1937,Barbarian+village,560,482,0,21,0
1938,Jangoreds+village,546,455,849057018,21,0
1939,bendaovers+village,550,445,849056854,21,0
1940,Barbarian+village,499,533,0,21,0
1941,bballer1119s+village,550,458,3187504,21,0
1942,Barbarian+village,506,537,0,28,0
1943,DarkHurts+village,538,460,849057048,174,0
1944,Barbarian+village,481,432,0,21,0
1945,Bonus+village,454,493,0,21,9
1946,darkomi5.5s+village,471,480,10424180,21,0
1947,Bonus+village,448,535,0,22,2
1948,Freyas+village,509,512,10461363,21,0
1949,bond2k7s+village,506,520,2112869,97,0
1950,Barbarian+village,512,557,0,21,0
1951,maneauas+village,480,435,10639144,21,0
1952,001,479,431,10693005,170,0
1953,Barbarian+village,486,431,0,28,0
1954,jumbee+the+crates+village,440,514,10768074,21,0
1955,001,494,422,10770324,60,0
1956,Barbarian+village,471,507,0,23,0
1957,amc12dos+village,491,431,9837144,21,0
1958,EH187Gs+village,492,420,848983334,162,0
1959,Barbarian+village,480,554,0,21,0
1960,Bonus+village,458,489,0,21,4
1961,Hole+Breachers+village,525,443,10908225,21,0
1962,Barbarian+village,533,562,0,21,0
1963,jiibays+village,528,435,11489825,113,0
1964,Bestlashangmans+village,533,450,853386,21,0
1965,Barbarian+village,527,469,0,22,0
1966,guerilla+fighters+village,535,432,10914295,92,0
1967,Barbarian+village,564,487,0,22,0
1968,Bonus+village,553,502,0,27,3
1969,Teq,571,548,10950083,118,0
1970,Barbarian+village,532,551,0,27,0
1971,Wavlas+village,511,507,11014567,127,0
1972,Barbarian+village,470,438,0,27,0
1973,Dread+Doctors.,513,549,11018274,116,0
1974,Barbarian+village,453,444,0,27,0
1975,.Username.s+village,532,487,11233023,21,0
1976,equelatoss+village,476,464,11265154,83,0
1977,Barbarian+village,471,458,0,27,0
1978,rizelii53s+village,521,534,11282378,145,0
1979,Barbarian+village,540,521,0,21,0
1980,Bonus+village,526,449,0,22,3
1981,alexstrezas+village,515,533,11305547,21,0
1982,Bonus+village,540,469,0,27,7
1983,johan100s+village,433,502,11311331,138,0
1984,Bonus+village,509,572,0,22,5
1985,king+pps+village,444,474,11311630,21,0
1986,siimbes+village,513,424,11350294,166,0
1987,cheesedoodles+village,526,495,11351955,21,0
1988,Aegon.Targaryens+village,517,468,11353849,183,0
1989,Barbarian+village,495,455,0,27,0
1990,Z-01,519,462,10896731,167,0
1991,Barbarian+village,520,484,0,27,0
1992,wolfmandks+village,472,519,11361839,180,0
1993,Barbarian+village,509,521,0,21,0
1994,lilosos+village,470,525,11434733,21,0
1995,Bonus+village,489,510,0,27,4
1996,Pokkis+village,534,450,11385388,21,0
1997,Barbarian+village,453,440,0,21,0
1998,Combineatts+village,482,431,11392556,21,0
1999,Barbarian+village,538,548,0,22,0
2000,Mister+Mitchelss+village,479,439,848981552,21,0
2001,Barbarian+village,560,536,0,21,0
2002,marnobs+village,516,441,11399884,21,0
2003,Prayut+Chan-o-cha,491,503,11407111,180,0
2004,mini9s+village,493,497,11432642,155,0
2005,pepo1965s+village,546,468,11407123,21,0
2006,taopngs+village,565,533,11407769,49,0
2007,Barbarian+village,439,501,0,21,0
2008,BW-CFs+village,454,525,11409627,129,0
2009,Bonus+village,468,519,0,21,5
2010,Jojagss+village,523,509,11410035,74,0
2011,ZypXs+village,473,534,11412707,180,0
2012,JHEYKahBs+village,478,529,849056923,204,0
2013,Barbarian+village,574,512,0,21,0
2014,Tenner,454,533,11414924,192,0
2015,Barbarian+village,499,484,0,23,0
2016,Kjttipuns+village,432,490,11415467,21,0
2017,raouldukehrs+village,448,450,11425437,21,0
2018,Barbarian+village,518,469,0,21,0
2019,Alyssa+Milano,496,555,11435646,180,0
2020,GIMLYs+village,494,562,11382345,52,0
2021,Barbarian+village,519,465,0,24,0
2022,paladins+village,521,471,11438279,21,0
2023,Barbarian+village,482,568,0,21,0
2024,isarakul,532,440,11445495,114,0
2025,Barbarian+village,538,523,0,21,0
2026,oOBabYFacEOos+village,533,437,11407866,21,0
2027,Ga%C5%A1o,457,445,11448871,200,0
2028,Days+Gone+Bye,548,468,11453032,154,0
2029,Barbarian+village,530,447,0,21,0
2030,lucoskapucos+village,552,498,11454706,21,0
2031,Barbarian+village,524,455,0,21,0
2032,Hahaha+01,433,454,11460202,132,0
2033,ERWINs+village,567,467,11460850,21,0
2034,Barbarian+village,555,484,0,21,0
2035,lord-lvs+village,533,483,11463110,21,0
2036,Lord+Joshys+village,531,488,10256288,21,0
2037,ingenorms+village,557,550,11463624,21,0
2038,Petersburg,556,553,11474044,75,0
2039,Gandalf+the+Pinks+village,562,555,11399770,165,0
2040,Monkey+D.+Ruffys+village,452,540,11465519,21,0
2041,Barbarian+village,441,536,0,23,0
2042,ugorejs+village,504,549,11465711,21,0
2043,Barbarian+village,460,501,0,22,0
2044,Bonus+village,520,473,0,21,8
2045,varg+veums+village,495,485,11467586,21,0
2046,001,471,528,11468743,187,0
2047,the+den,472,527,11280359,196,0
2048,Muujs+village,462,521,849050232,47,0
2049,anthnmrtns+village,464,515,10839640,65,0
2050,majorbeers+village,465,531,1944288,21,0
2051,hike17s+village,531,466,11475453,45,0
2052,Barbarian+village,502,490,0,21,0
2053,Hulkonjas+village,463,440,11476149,159,0
2054,KenkeZ777s+village,558,461,11477560,44,0
2055,Barbarian+village,553,449,0,21,0
2056,Turnisses+village,494,440,11478315,50,0
2057,Herre+katlas+village,486,463,11479778,117,0
2058,Barbarian+village,526,435,0,21,0
2059,HitMan14s+village,478,550,11483130,129,0
2060,robertbeainis+village,515,435,11494612,177,0
2061,Barbarian+village,440,536,0,21,0
2062,Hannula9s+village,535,548,11496519,72,0
2063,Bonus+village,537,472,0,21,2
2064,Baron+Von+Hellmuths+village,548,460,11504770,21,0
2065,lord.bs+village,572,528,11532227,161,0
2066,conaaa321s+village,473,430,11539043,64,0
2067,Bonus+village,442,505,0,21,7
2068,skovbys+village,536,499,11540152,21,0
2069,Bonus+village,537,567,0,21,5
2070,noway1973s+village,538,493,11366356,21,0
2071,001+Hogwarts,513,444,11543640,173,0
2072,%7E001%7E,542,443,11548740,192,0
2073,Barbarian+village,540,555,0,21,0
2074,hessel101s+village,541,447,849041107,179,0
2075,Lord+Homelesss+village,525,497,11555066,21,0
2076,Barbarian+village,508,576,0,27,0
2077,CasioM5s+village,528,489,849040512,21,0
2078,BatMules+village,520,493,10669541,21,0
2079,DonFanos+village,446,541,11557311,21,0
2080,SHU+Kingdom,435,523,11558508,188,0
2081,Barbarian+village,528,545,0,21,0
2082,shanayhdpros+village,475,485,11565721,64,0
2083,Barbarian+village,539,480,0,21,0
2084,Canik+Caniksons+village,473,492,849055862,21,0
2085,lez8s+village,471,482,848953259,21,0
2086,Barbarian+village,445,461,0,21,0
2087,Tokyo,546,471,11566939,119,0
2088,Ljubljana,544,478,11568744,126,0
2089,duduge21s+village,467,474,11568856,87,0
2090,mart4545s+village,475,557,11572922,102,0
2091,Barbarian+village,531,436,0,21,0
2092,Mkimovs+village,437,531,11580485,44,0
2093,Barbarian+village,464,508,0,21,0
2094,Altdelescs+village,444,482,11590954,21,0
2095,Barbarian+village,554,542,0,21,0
2096,tacotubss+village,561,533,11600247,21,0
2097,Loughgins+village,522,473,848895562,21,0
2099,Barbarian+village,446,524,0,21,0
2100,Erik67s+village+01,469,539,848910541,171,0
2101,Barbarian+village,456,507,0,22,0
2102,SHIKAKAs+village,467,544,11596987,21,0
2103,loewigies+village,490,498,848914925,21,0
2104,Otis67s+village,493,489,11418588,21,0
2105,Barbarian+village,507,510,0,21,0
2106,FireflyGeeks+village,494,486,848918563,132,0
2107,Bonus+village,500,465,0,21,4
2108,ciaobels+village,464,440,848920543,21,0
2109,Barbarian+village,540,443,0,21,0
2110,Winchesters+village,463,442,11330286,21,0
2111,The+Iron+Queens+village,459,452,11417481,106,0
2112,Barbarian+village,432,489,0,22,0
2113,Bonus+village,468,497,0,21,6
2114,Harley+Davidsons+village,475,447,848924134,82,0
2115,sumigts+village,568,486,848928123,47,0
2116,riot68s+village,457,567,848928826,78,0
2117,Barbarian+village,525,539,0,21,0
2118,kohinas+village,431,449,848933758,133,0
2119,Barbarian+village,501,535,0,27,0
2120,Anzee11s+village,498,456,848963535,21,0
2121,Lordditers+village,525,458,848934472,21,0
2122,daddyworlds+village,526,542,848936973,147,0
2123,longnails+village,528,536,848974076,153,0
2124,TjaboBoys+village,532,526,11471959,43,0
2125,Barbarian+village,470,552,0,27,0
2126,Payman593s+village,547,480,848952782,73,0
2127,Tommytylerhs+village,549,475,849013298,192,0
2128,Bonus+village,558,489,0,27,8
2129,BLACK+ODIs+village,541,475,11331852,78,0
2130,Tigerblades+village,544,466,11331868,21,0
2131,Barbarian+village,550,473,0,21,0
2132,maproy99s+village,534,530,848956284,21,0
2133,Arty+001,448,459,848963984,102,0
2134,elbarnzos+village,450,454,10345681,84,0
2135,Barbarian+village,439,510,0,22,0
2136,Bonus+village,543,456,0,29,8
2137,Tle+tles+village,454,509,848965288,21,0
2138,G%C3%B6teborg,539,463,848967525,190,0
2139,Ma10asks+village,461,553,848967974,21,0
2140,Barbarian+village,486,491,0,27,0
2141,kekoxs+village,463,436,848970047,21,0
2142,Barbarian+village,527,561,0,21,0
2143,mwmws+village,466,428,848958663,21,0
2144,Bonus+village,514,542,0,34,8
2145,AgentThors+village,462,438,11572860,21,0
2146,Frank44s+village,471,433,848921603,21,0
2147,Barbarian+village,467,443,0,21,0
2148,LanaBananas+village,568,522,848973652,43,0
2149,Barbarian+village,536,463,0,22,0
2150,LeGeNdPoWeRs+village,494,446,848977268,90,0
2151,Barbarian+village,470,446,0,21,0
2152,PoopyButWholes+village,555,449,848978385,21,0
2153,kapla5s+village,518,552,848990195,42,0
2154,Zastitniks+village,433,506,848997110,21,0
2155,wilsheres+village,445,506,849007169,21,0
2156,Bonus+village,564,499,0,21,5
2157,Ukdevils+village,450,468,849009859,21,0
2158,PainInTheAsss+village,448,472,11483896,21,0
2159,Bonus+village,567,461,0,27,5
2160,Strabos+village,553,442,672149,169,0
2161,Barbarian+village,452,441,0,21,0
2162,preditors+village,444,485,849013027,21,0
2163,poldass,445,483,11421343,187,0
2164,Bonus+village,504,441,0,21,4
2165,AifoSs+village,442,492,90219,21,0
2166,Guddavs+village,450,490,11468258,21,0
2167,12501,466,527,849013413,177,0
2168,Barbarian+village,454,517,0,21,0
2169,GabeItchess+village,522,569,849015000,63,0
2170,Thumper93s+village,518,579,11578041,44,0
2171,Barbarian+village,453,499,0,21,0
2172,Bonus+village,552,526,0,21,9
2173,Cytixs+village,519,575,9790959,21,0
2174,R4m71s+village,482,433,849020029,21,0
2175,Barbarian+village,490,427,0,21,0
2176,xSkyExs+village,497,573,849022367,21,0
2177,Barbarian+village,550,542,0,21,0
2178,Jas24zzks+village,503,452,849023253,129,0
2179,Barbarian+village,457,540,0,27,0
2180,rocky1996s+village,506,445,11415388,21,0
2181,shaamoneys+village,510,458,11453212,95,0
2182,Barbarian+village,439,543,0,21,0
2183,Bonus+village,481,563,0,21,6
2184,APPLE4244s+village,514,446,11462174,21,0
2185,Barbarian+village,509,480,0,21,0
2186,Hecsagons+village,504,456,11445462,144,0
2187,Sol+Ts+village,532,435,849028661,21,0
2188,Gajiiros+village,544,564,849031192,21,0
2189,Barbarian+village,564,474,0,27,0
2190,jjjeeeaaa0109s+village,430,487,849031855,21,0
2191,Bonus+village,497,507,0,21,7
2192,wedels+village,431,483,11395166,21,0
2193,Barbarian+village,441,502,0,21,0
2194,MaestroLees+village,497,557,849033999,21,0
2195,lewisgs3s+village,532,463,849036348,21,0
2196,Barbarian+village,513,525,0,21,0
2197,Flashyhidys+village,551,549,849037670,21,0
2198,Barbarian+village,468,433,0,21,0
2199,Steve69s+village,469,440,849039308,21,0
2200,Barbarian+village,465,544,0,22,0
2201,The+Lions+village,547,459,849039406,21,0
2202,Kitchens+village,556,491,849040148,21,0
2203,Lord+Argolians+village,558,486,849024991,21,0
2204,Jack+Carters+village,560,495,1552797,21,0
2205,Barbarian+village,445,514,0,21,0
2206,Bonus+village,487,480,0,27,3
2207,Krals+village,566,485,11394870,84,0
2208,Barbarian+village,441,481,0,21,0
2209,Patrick+Stars+village,568,479,11396310,21,0
2210,Kitsunexs+village,564,483,849057390,21,0
2211,WealthMySelfs+village,559,506,849033294,21,0
2212,Barbarian+village,509,516,0,21,0
2213,VRChat20190313s+village,553,490,11485547,21,0
2214,Barbarian+village,485,548,0,21,0
2215,Bonus+village,521,438,0,22,9
2216,King+Omri+The+2nds+village,521,522,849040243,75,0
2217,Barbarian+village,559,518,0,21,0
2218,carlosmonge02s+village,563,467,849040608,21,0
2219,JenyaSemkis+village,487,518,849042336,21,0
2220,Barbarian+village,504,469,0,21,0
2221,Bonus+village,521,508,0,21,2
2222,Randoutoftimes+village,510,455,849044579,135,0
2223,IDBHVEs+village,424,514,849045846,21,0
2224,Barbarian+village,455,530,0,23,0
2225,Bonus+village,439,508,0,22,3
2226,Princess+Fluffys+village,515,573,849047882,137,0
2227,Barbarian+village,439,493,0,21,0
2228,Silly+Bears+village,496,481,849047900,46,0
2229,voodooblasters+village,494,491,849047825,46,0
2230,Bourbon87s+village,544,540,849047924,21,0
2231,Stiven09s+village,537,433,849048174,21,0
2232,Barbarian+village,446,483,0,21,0
2233,Siddy21s+village,540,424,11057283,21,0
2234,Barbarian+village,469,530,0,21,0
2235,tjddyds+village,531,428,849044686,21,0
2236,Racaciunis+village,533,435,10303274,21,0
2237,Barbarian+village,482,512,0,21,0
2238,noyyoonits+village,535,423,11414445,21,0
2239,Barbarian+village,553,552,0,21,0
2240,Yashkas+village,526,431,11478538,74,0
2241,Olamis+village,517,463,849049029,150,0
2242,MicroBeasts+village,487,569,849050522,97,0
2243,Barbarian+village,535,566,0,23,0
2244,Bonus+village,524,508,0,23,8
2245,Spiritus+Igniss+village,484,578,848996245,188,0
2246,Barbarian+village,437,464,0,21,0
2247,Bonus+village,566,536,0,27,7
2248,slystallones+village,476,564,849051090,21,0
2249,Persias+village,474,569,849062285,176,0
2250,Barbarian+village,488,521,0,29,0
2251,Chika+Kures+village,485,572,849063770,21,0
2252,SvetoCrackhouses+village,543,427,849052147,153,0
2253,Barbarian+village,486,448,0,22,0
2254,tezej23s+village,546,430,849055278,124,0
2255,Mortyy3s+village,585,483,849053063,125,0
2256,Barbarian+village,519,460,0,41,0
2257,primus983s+village,506,442,849053598,115,0
2258,King+Bomos+village,507,441,849061430,21,0
2259,Barbarian+village,556,523,0,27,0
2260,Lord+dakdikduks+village,513,448,849061447,21,0
2261,gl4res+village,499,446,849054452,21,0
2262,Barbarian+village,475,546,0,21,0
2263,Glexess+village,507,450,849054690,183,0
2264,Barbarian+village,431,470,0,28,0
2265,Pathomas+village,500,441,849061832,21,0
2266,volts+village,505,444,11525795,21,0
2267,Barbarian+village,447,531,0,21,0
2268,vrans+village,520,459,849052518,78,0
2269,Barbarian+village,476,538,0,22,0
2270,Hrv,576,489,849054181,121,0
2271,Barbarian+village,503,482,0,27,0
2272,MonkeyGorillas+village,475,542,849054358,155,0
2273,Barbarian+village,536,483,0,21,0
2274,Hicks+village,461,559,849055493,47,0
2275,Deafdentists+village,460,458,849055626,99,0
2276,LordM4s+village,509,517,849055766,21,0
2277,Barbarian+village,460,483,0,21,0
2278,Bonus+village,495,462,0,21,6
2279,BlackGoDs+village,511,512,11531844,77,0
2280,Bonus+village,471,512,0,22,2
2281,Ancient+Persias+village,511,519,849061483,113,0
2282,Barbarian+village,548,554,0,28,0
2283,Dingons+village,528,439,849055783,21,0
2284,Barbarian+village,536,510,0,22,0
2285,Inderpal+S1nghs+village,479,498,849056502,21,0
2286,Barbarian+village,461,488,0,21,0
2287,Saabolda,477,503,849051825,194,0
2288,Perdaku,478,500,849064113,191,0
2289,Barbarian+village,505,555,0,23,0
2290,001,475,495,849015412,163,0
2291,cluster023s+village,489,472,849057447,126,0
2292,W125+Village,480,503,849047399,199,0
2293,Barbarian+village,484,543,0,28,0
2294,Bonus+village,557,552,0,27,2
2295,hamabarzanis+village,441,460,849056743,21,0
2296,1st+timers+village,572,513,849058429,127,0
2297,Barbarian+village,535,467,0,27,0
2298,Graceland,497,554,849059104,132,0
2299,Barbarian+village,530,456,0,27,0
2300,Lord+Shyzas+village,499,550,4551222,189,0
2301,Barbarian+village,451,509,0,27,0
2302,Zinosaurus77s+village,464,510,849059301,128,0
2303,ljungBs+village,540,479,849059326,21,0
2304,Launchs+village,537,487,849057487,41,0
2305,Barbarian+village,573,526,0,23,0
2306,Iliryan+village,541,451,849059698,190,0
2307,Barbarian+village,554,493,0,27,0
2308,040,531,506,849059736,179,0
2309,xDEATHSFURYxs+village,470,433,849059884,21,0
2310,Barbarian+village,481,546,0,21,0
2311,Skeletman+Trap,544,516,849060380,193,0
2312,mdanishss+village,525,522,849060381,21,0
2313,Dr+Stranges+village,522,426,849060810,79,0
2314,Vibraniums+village,525,419,849060877,82,0
2315,Cama10s+village,550,500,849061307,21,0
2316,horse+lords+village,513,502,849061828,21,0
2317,gorkzzs+village,453,476,849061948,21,0
2318,Barbarian+village,484,454,0,21,0
2319,Master+blazikens+village,520,520,849062847,21,0
2320,bichops+village,434,443,849062896,136,0
2321,Barbarian+village,491,516,0,21,0
2322,johnwhite202s+village,484,445,849063042,21,0
2323,Trelle,538,520,849063801,194,0
2324,Barbarian+village,445,553,0,21,0
2325,Bonus+village,569,476,0,27,9
2327,scratchy+post,531,420,849063958,185,0
2328,Szczepka24s+village,560,533,849064156,82,0
2329,Barbarian+village,428,523,0,21,0
2330,001,556,543,849064126,188,0
2331,Barbarian+village,565,503,0,21,0
2332,Colleslaws+village,555,545,849063699,53,0
2333,Barbarian+village,551,520,0,27,0
2334,Robercik88s+village,565,551,849063564,146,0
2335,New+York,535,519,849064271,100,0
2336,MiRo+-+001,569,466,7249,159,0
2337,Barbarian+village,557,469,0,23,0
2338,chubby-uks+village,567,471,10288513,70,0
2339,Barbarian+village,532,462,0,27,0
2340,RyanTheGreats+village,572,468,11521129,21,0
2341,dastrups+village,560,542,2629183,100,0
2342,Barbarian+village,452,481,0,21,0
2343,mcd71s+village,561,539,2372905,154,0
2344,KingDanguns+village,526,567,3891876,109,0
2345,Barbarian+village,507,428,0,27,0
2346,SunSins+village,529,560,4339355,119,0
2347,vivekthewarriors+village,464,563,4272895,21,0
2348,Barbarian+village,458,478,0,22,0
2349,gaggus+village,465,560,11357613,110,0
2350,Barbarian+village,560,486,0,21,0
2351,pauldums+village,530,454,4400005,21,0
